Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2019,Regulatory Quality: Percentile Rank,RQ.PER.RNK,55.238094329834
South Africa,ZAF,2018,Regulatory Quality: Percentile Rank,RQ.PER.RNK,50.476188659668
South Africa,ZAF,2017,Regulatory Quality: Percentile Rank,RQ.PER.RNK,60
South Africa,ZAF,2016,Regulatory Quality: Percentile Rank,RQ.PER.RNK,58.0952377319336
South Africa,ZAF,2015,Regulatory Quality: Percentile Rank,RQ.PER.RNK,60.9523811340332
South Africa,ZAF,2014,Regulatory Quality: Percentile Rank,RQ.PER.RNK,61.538459777832
South Africa,ZAF,2013,Regulatory Quality: Percentile Rank,RQ.PER.RNK,64.4549789428711
South Africa,ZAF,2012,Regulatory Quality: Percentile Rank,RQ.PER.RNK,64.4549789428711
South Africa,ZAF,2011,Regulatory Quality: Percentile Rank,RQ.PER.RNK,65.8767776489258
South Africa,ZAF,2010,Regulatory Quality: Percentile Rank,RQ.PER.RNK,65.5502395629883
South Africa,ZAF,2009,Regulatory Quality: Percentile Rank,RQ.PER.RNK,64.5932998657227
South Africa,ZAF,2008,Regulatory Quality: Percentile Rank,RQ.PER.RNK,70.3883514404297
South Africa,ZAF,2007,Regulatory Quality: Percentile Rank,RQ.PER.RNK,67.9611663818359
South Africa,ZAF,2006,Regulatory Quality: Percentile Rank,RQ.PER.RNK,72.5490188598633
South Africa,ZAF,2005,Regulatory Quality: Percentile Rank,RQ.PER.RNK,70.5882339477539
South Africa,ZAF,2004,Regulatory Quality: Percentile Rank,RQ.PER.RNK,70.6467666625977
South Africa,ZAF,2003,Regulatory Quality: Percentile Rank,RQ.PER.RNK,72.4324340820313
South Africa,ZAF,2002,Regulatory Quality: Percentile Rank,RQ.PER.RNK,71.8918914794922
South Africa,ZAF,2000,Regulatory Quality: Percentile Rank,RQ.PER.RNK,67.9347839355469
South Africa,ZAF,1998,Regulatory Quality: Percentile Rank,RQ.PER.RNK,66.3043441772461
South Africa,ZAF,1996,Regulatory Quality: Percentile Rank,RQ.PER.RNK,66.3043441772461
South Africa,ZAF,2022,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,31.6037731170654
South Africa,ZAF,2021,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,36.1904754638672
South Africa,ZAF,2020,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,40.476188659668
South Africa,ZAF,2019,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,41.9047622680664
South Africa,ZAF,2018,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,38.5714302062988
South Africa,ZAF,2017,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,45.238094329834
South Africa,ZAF,2016,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,45.7142868041992
South Africa,ZAF,2015,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,48.5714302062988
South Africa,ZAF,2014,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,49.519229888916
South Africa,ZAF,2013,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,54.028434753418
South Africa,ZAF,2012,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,54.502368927002
South Africa,ZAF,2011,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,55.9241714477539
South Africa,ZAF,2010,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,54.5454559326172
South Africa,ZAF,2009,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,55.9808616638184
South Africa,ZAF,2008,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,61.6504859924316
South Africa,ZAF,2007,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,59.7087364196777
South Africa,ZAF,2006,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,64.2156829833984
South Africa,ZAF,2005,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,62.7450981140137
South Africa,ZAF,2004,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,63.6815910339355
South Africa,ZAF,2003,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,65.9459457397461
South Africa,ZAF,2002,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,63.2432441711426
South Africa,ZAF,2000,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,58.152172088623
South Africa,ZAF,1998,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,54.347827911377
South Africa,ZAF,1996,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,57.6086959838867
South Africa,ZAF,2022,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,58.0188674926758
South Africa,ZAF,2021,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,60
South Africa,ZAF,2020,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,62.8571434020996
South Africa,ZAF,2019,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,63.8095245361328
South Africa,ZAF,2018,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,62.8571434020996
South Africa,ZAF,2017,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,69.523811340332
South Africa,ZAF,2016,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,66.1904754638672
South Africa,ZAF,2015,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,67.1428604125977
South Africa,ZAF,2014,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,69.2307662963867
South Africa,ZAF,2013,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,72.0379180908203
South Africa,ZAF,2012,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,73.459716796875
South Africa,ZAF,2011,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,75.3554534912109
South Africa,ZAF,2010,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,74.6411514282227
South Africa,ZAF,2009,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,73.2057418823242
South Africa,ZAF,2008,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,79.1262130737305
South Africa,ZAF,2007,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,77.1844635009766
South Africa,ZAF,2006,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,80.3921585083008
South Africa,ZAF,2005,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,77.9411773681641
South Africa,ZAF,2004,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,79.1044769287109
South Africa,ZAF,2003,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,80.5405426025391
South Africa,ZAF,2002,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,81.0810775756836
South Africa,ZAF,2000,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,78.8043441772461
South Africa,ZAF,1998,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,78.260871887207
South Africa,ZAF,1996,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,78.260871887207
South Africa,ZAF,2022,Regulatory Quality: Standard Error,RQ.STD.ERR,0.212983131408691
South Africa,ZAF,2021,Regulatory Quality: Standard Error,RQ.STD.ERR,0.206776097416878
South Africa,ZAF,2020,Regulatory Quality: Standard Error,RQ.STD.ERR,0.202663421630859
South Africa,ZAF,2019,Regulatory Quality: Standard Error,RQ.STD.ERR,0.190103381872177
South Africa,ZAF,2018,Regulatory Quality: Standard Error,RQ.STD.ERR,0.19148088991642
South Africa,ZAF,2017,Regulatory Quality: Standard Error,RQ.STD.ERR,0.191425934433937
South Africa,ZAF,2016,Regulatory Quality: Standard Error,RQ.STD.ERR,0.197488069534302
South Africa,ZAF,2015,Regulatory Quality: Standard Error,RQ.STD.ERR,0.192346945405006
South Africa,ZAF,2014,Regulatory Quality: Standard Error,RQ.STD.ERR,0.198224082589149
South Africa,ZAF,2013,Regulatory Quality: Standard Error,RQ.STD.ERR,0.190107151865959
South Africa,ZAF,2012,Regulatory Quality: Standard Error,RQ.STD.ERR,0.192174211144447
South Africa,ZAF,2011,Regulatory Quality: Standard Error,RQ.STD.ERR,0.177598774433136
South Africa,ZAF,2010,Regulatory Quality: Standard Error,RQ.STD.ERR,0.186796233057976
South Africa,ZAF,2009,Regulatory Quality: Standard Error,RQ.STD.ERR,0.185040712356567
South Africa,ZAF,2008,Regulatory Quality: Standard Error,RQ.STD.ERR,0.20428965985775
South Africa,ZAF,2007,Regulatory Quality: Standard Error,RQ.STD.ERR,0.197246730327606
South Africa,ZAF,2006,Regulatory Quality: Standard Error,RQ.STD.ERR,0.18980598449707
South Africa,ZAF,2005,Regulatory Quality: Standard Error,RQ.STD.ERR,0.162090942263603
South Africa,ZAF,2004,Regulatory Quality: Standard Error,RQ.STD.ERR,0.188767731189728
South Africa,ZAF,2003,Regulatory Quality: Standard Error,RQ.STD.ERR,0.181478023529053
South Africa,ZAF,2002,Regulatory Quality: Standard Error,RQ.STD.ERR,0.208488583564758
South Africa,ZAF,2000,Regulatory Quality: Standard Error,RQ.STD.ERR,0.234316274523735
South Africa,ZAF,1998,Regulatory Quality: Standard Error,RQ.STD.ERR,0.271897494792938
South Africa,ZAF,1996,Regulatory Quality: Standard Error,RQ.STD.ERR,0.277094334363937
South Africa,ZAF,2022,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,46.5
South Africa,ZAF,2021,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,46.5822784810127
South Africa,ZAF,2020,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,46.75
South Africa,ZAF,2019,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,46.3476070528967
South Africa,ZAF,2018,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,42.7480916030534
South Africa,ZAF,2017,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,41.8367346938776
South Africa,ZAF,2016,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,42
South Africa,ZAF,2015,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,42
South Africa,ZAF,2014,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,41.5
South Africa,ZAF,2013,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,42.25
South Africa,ZAF,2012,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,42.25
South Africa,ZAF,2011,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,42.25
South Africa,ZAF,2010,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,44.5
South Africa,ZAF,2009,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,44.5
South Africa,ZAF,2008,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,33
South Africa,ZAF,2007,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,33
South Africa,ZAF,2006,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,32.75
South Africa,ZAF,2005,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,32.75
South Africa,ZAF,2004,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,32.7787021630616
South Africa,ZAF,2003,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.8245614035088
South Africa,ZAF,2002,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.8245614035088
South Africa,ZAF,2001,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.8245614035088
South Africa,ZAF,2000,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.8245614035088
South Africa,ZAF,1999,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,30
South Africa,ZAF,1998,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,28.75
South Africa,ZAF,1997,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25
South Africa,ZAF,2022,Voice and Accountability: Estimate,VA.EST,0.707014203071594
South Africa,ZAF,2021,Voice and Accountability: Estimate,VA.EST,0.770391166210175
South Africa,ZAF,2020,Voice and Accountability: Estimate,VA.EST,0.688375115394592
South Africa,ZAF,2019,Voice and Accountability: Estimate,VA.EST,0.642934679985046
South Africa,ZAF,2018,Voice and Accountability: Estimate,VA.EST,0.637540757656097
South Africa,ZAF,2017,Voice and Accountability: Estimate,VA.EST,0.630477786064148
South Africa,ZAF,2016,Voice and Accountability: Estimate,VA.EST,0.648347198963165
South Africa,ZAF,2015,Voice and Accountability: Estimate,VA.EST,0.648585200309753
South Africa,ZAF,2014,Voice and Accountability: Estimate,VA.EST,0.64037412405014
South Africa,ZAF,2013,Voice and Accountability: Estimate,VA.EST,0.600703418254852
South Africa,ZAF,2012,Voice and Accountability: Estimate,VA.EST,0.5821533203125
South Africa,ZAF,2011,Voice and Accountability: Estimate,VA.EST,0.590838611125946
South Africa,ZAF,2010,Voice and Accountability: Estimate,VA.EST,0.602090120315552
South Africa,ZAF,2009,Voice and Accountability: Estimate,VA.EST,0.570525586605072
South Africa,ZAF,2008,Voice and Accountability: Estimate,VA.EST,0.575648128986359
South Africa,ZAF,2007,Voice and Accountability: Estimate,VA.EST,0.578765213489532
South Africa,ZAF,2006,Voice and Accountability: Estimate,VA.EST,0.651613116264343
South Africa,ZAF,2005,Voice and Accountability: Estimate,VA.EST,0.649010360240936
South Africa,ZAF,2004,Voice and Accountability: Estimate,VA.EST,0.715736925601959
South Africa,ZAF,2003,Voice and Accountability: Estimate,VA.EST,0.700217008590698
South Africa,ZAF,2002,Voice and Accountability: Estimate,VA.EST,0.659822225570679
South Africa,ZAF,2000,Voice and Accountability: Estimate,VA.EST,0.746240437030792
South Africa,ZAF,1998,Voice and Accountability: Estimate,VA.EST,0.846977770328522
South Africa,ZAF,1996,Voice and Accountability: Estimate,VA.EST,0.841138541698456
South Africa,ZAF,2022,Voice and Accountability: Number of Sources,VA.NO.SRC,13
South Africa,ZAF,2021,Voice and Accountability: Number of Sources,VA.NO.SRC,13
South Africa,ZAF,2020,Voice and Accountability: Number of Sources,VA.NO.SRC,14
South Africa,ZAF,2019,Voice and Accountability: Number of Sources,VA.NO.SRC,15
South Africa,ZAF,2018,Voice and Accountability: Number of Sources,VA.NO.SRC,16
South Africa,ZAF,2017,Voice and Accountability: Number of Sources,VA.NO.SRC,16
South Africa,ZAF,2016,Voice and Accountability: Number of Sources,VA.NO.SRC,16
South Africa,ZAF,2015,Voice and Accountability: Number of Sources,VA.NO.SRC,16
South Africa,ZAF,2014,Voice and Accountability: Number of Sources,VA.NO.SRC,16
South Africa,ZAF,2013,Voice and Accountability: Number of Sources,VA.NO.SRC,20
South Africa,ZAF,2012,Voice and Accountability: Number of Sources,VA.NO.SRC,20
South Africa,ZAF,2011,Voice and Accountability: Number of Sources,VA.NO.SRC,20
South Africa,ZAF,2010,Voice and Accountability: Number of Sources,VA.NO.SRC,19
South Africa,ZAF,2009,Voice and Accountability: Number of Sources,VA.NO.SRC,19
South Africa,ZAF,2008,Voice and Accountability: Number of Sources,VA.NO.SRC,18
South Africa,ZAF,2007,Voice and Accountability: Number of Sources,VA.NO.SRC,19
South Africa,ZAF,2006,Voice and Accountability: Number of Sources,VA.NO.SRC,19
South Africa,ZAF,2005,Voice and Accountability: Number of Sources,VA.NO.SRC,16
South Africa,ZAF,2004,Voice and Accountability: Number of Sources,VA.NO.SRC,13
South Africa,ZAF,2003,Voice and Accountability: Number of Sources,VA.NO.SRC,12
South Africa,ZAF,2002,Voice and Accountability: Number of Sources,VA.NO.SRC,12
South Africa,ZAF,2000,Voice and Accountability: Number of Sources,VA.NO.SRC,9
South Africa,ZAF,1998,Voice and Accountability: Number of Sources,VA.NO.SRC,7
South Africa,ZAF,1996,Voice and Accountability: Number of Sources,VA.NO.SRC,7
South Africa,ZAF,2022,Voice and Accountability: Percentile Rank,VA.PER.RNK,68.5990371704102
South Africa,ZAF,2021,Voice and Accountability: Percentile Rank,VA.PER.RNK,71.0144958496094
South Africa,ZAF,2020,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.5652160644531
South Africa,ZAF,2019,Voice and Accountability: Percentile Rank,VA.PER.RNK,68.1159439086914
South Africa,ZAF,2018,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.4174728393555
South Africa,ZAF,2017,Voice and Accountability: Percentile Rank,VA.PER.RNK,68.9655151367188
South Africa,ZAF,2016,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.4581298828125
South Africa,ZAF,2015,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.9507369995117
South Africa,ZAF,2014,Voice and Accountability: Percentile Rank,VA.PER.RNK,68.9655151367188
South Africa,ZAF,2013,Voice and Accountability: Percentile Rank,VA.PER.RNK,66.1971817016602
South Africa,ZAF,2012,Voice and Accountability: Percentile Rank,VA.PER.RNK,66.1971817016602
South Africa,ZAF,2011,Voice and Accountability: Percentile Rank,VA.PER.RNK,66.6666641235352
South Africa,ZAF,2010,Voice and Accountability: Percentile Rank,VA.PER.RNK,67.2985763549805
South Africa,ZAF,2009,Voice and Accountability: Percentile Rank,VA.PER.RNK,65.8767776489258
South Africa,ZAF,2008,Voice and Accountability: Percentile Rank,VA.PER.RNK,64.9038467407227
South Africa,ZAF,2007,Voice and Accountability: Percentile Rank,VA.PER.RNK,65.8653869628906
South Africa,ZAF,2006,Voice and Accountability: Percentile Rank,VA.PER.RNK,68.75
South Africa,ZAF,2005,Voice and Accountability: Percentile Rank,VA.PER.RNK,68.75
South Africa,ZAF,2004,Voice and Accountability: Percentile Rank,VA.PER.RNK,71.6346130371094
South Africa,ZAF,2003,Voice and Accountability: Percentile Rank,VA.PER.RNK,67.6616897583008
South Africa,ZAF,2002,Voice and Accountability: Percentile Rank,VA.PER.RNK,67.6616897583008
South Africa,ZAF,2000,Voice and Accountability: Percentile Rank,VA.PER.RNK,70.6467666625977
South Africa,ZAF,1998,Voice and Accountability: Percentile Rank,VA.PER.RNK,72.6368179321289
South Africa,ZAF,1996,Voice and Accountability: Percentile Rank,VA.PER.RNK,73
South Africa,ZAF,2022,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,61.3526573181152
South Africa,ZAF,2021,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,63.2850227355957
South Africa,ZAF,2020,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,60.8695640563965
South Africa,ZAF,2019,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,59.9033813476563
South Africa,ZAF,2018,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,60.1941757202148
South Africa,ZAF,2017,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,60.5911331176758
South Africa,ZAF,2016,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,62.0689659118652
South Africa,ZAF,2015,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,61.0837440490723
South Africa,ZAF,2014,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,60.5911331176758
South Africa,ZAF,2013,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,61.0328636169434
South Africa,ZAF,2012,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,61.5023460388184
South Africa,ZAF,2011,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,59.6244125366211
South Africa,ZAF,2010,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,58.7677726745605
South Africa,ZAF,2009,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,58.2938385009766
South Africa,ZAF,2008,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,58.1730766296387
South Africa,ZAF,2007,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,58.1730766296387
South Africa,ZAF,2006,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,59.6153831481934
South Africa,ZAF,2005,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,62.019229888916
South Africa,ZAF,2004,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,62.980770111084
South Africa,ZAF,2003,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,62.1890563964844
South Africa,ZAF,2002,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,60.6965179443359
South Africa,ZAF,2000,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,61.1940307617188
South Africa,ZAF,1998,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,63.1840782165527
South Africa,ZAF,1996,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,64.5
South Africa,ZAF,2022,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,75.3623199462891
South Africa,ZAF,2021,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,78.7439651489258
South Africa,ZAF,2020,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,74.8792266845703
South Africa,ZAF,2019,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,73.4299545288086
South Africa,ZAF,2018,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,74.7572784423828
South Africa,ZAF,2017,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,73.8916244506836
South Africa,ZAF,2016,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,73.8916244506836
South Africa,ZAF,2015,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,73.8916244506836
South Africa,ZAF,2014,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,71.9211807250977
South Africa,ZAF,2013,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,71.3615036010742
South Africa,ZAF,2012,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,70.8920211791992
South Africa,ZAF,2011,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,69.9530487060547
South Africa,ZAF,2010,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,70.6161117553711
South Africa,ZAF,2009,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,70.1421813964844
South Africa,ZAF,2008,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,70.6730804443359
South Africa,ZAF,2007,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,71.1538467407227
South Africa,ZAF,2006,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,73.5576934814453
South Africa,ZAF,2005,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,73.0769195556641
South Africa,ZAF,2004,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,80.288459777832
South Africa,ZAF,2003,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,75.1243743896484
South Africa,ZAF,2002,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,73.1343307495117
South Africa,ZAF,2000,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,80.5970153808594
South Africa,ZAF,1998,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,87.0646743774414
South Africa,ZAF,1996,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,86
South Africa,ZAF,2022,Voice and Accountability: Standard Error,VA.STD.ERR,0.119531407952309
South Africa,ZAF,2021,Voice and Accountability: Standard Error,VA.STD.ERR,0.120455302298069
South Africa,ZAF,2020,Voice and Accountability: Standard Error,VA.STD.ERR,0.120172448456287
South Africa,ZAF,2019,Voice and Accountability: Standard Error,VA.STD.ERR,0.117712631821632
South Africa,ZAF,2018,Voice and Accountability: Standard Error,VA.STD.ERR,0.123616933822632
South Africa,ZAF,2017,Voice and Accountability: Standard Error,VA.STD.ERR,0.119611352682114
South Africa,ZAF,2016,Voice and Accountability: Standard Error,VA.STD.ERR,0.119212791323662
South Africa,ZAF,2015,Voice and Accountability: Standard Error,VA.STD.ERR,0.121370270848274
South Africa,ZAF,2014,Voice and Accountability: Standard Error,VA.STD.ERR,0.119856782257557
